0.4473499365084523,28.204838171753895,1.09420411683025,28.758236625605733,0.657563451955564,10.814252573629924,0.7307778144792649,10.990393542752152
1.1845270224510458,28.51086296718183,1.37065079432628,28.971359000660605,1.3943079464110708,10.79690136685834,0.8847772568726617,10.981464177740609
1.402959264776004,28.895618948650828,1.61916337599165,29.40278488485111,1.411589255064729,10.791257782462392,1.1421574050750252,10.978224707751117
1.4362079816545887,29.116197534417516,1.63269623089388,29.993703789444993,1.4333065753810534,10.819095965749511,1.2636356465048537,11.029783888347808
1.6012728336166888,29.158397430377107,1.70123960750757,30.625290716832907,1.508169155824733,10.86752897738919,1.2766212853764538,11.218840281015085
1.6435239846292773,29.25405005669517,1.85692645136773,31.222484297779467,1.5232358689103787,10.898909619465536,1.9209710428860995,11.583558290720898
1.825743553259592,29.635393298676924,2.02282049202088,31.791995238042446,1.5446915775517491,10.878595835267571,2.340180319120423,12.005343357340983
2.192940602481442,30.29069136368647,2.13967409020442,32.32541326633591,1.581820650303367,10.794508001731757,2.35725662442261,12.231998783359215
2.215565962317082,30.967363749377263,2.34833267595012,32.76160751361743,1.7779481639883954,10.66500052584718,2.473887015696555,12.094095897641633
2.3050180841829304,31.41152944565311,2.46074262944693,33.113686349405725,1.8365531797833459,10.532230433368358,2.603861112729018,11.67982711250604
2.3191615471258817,31.60420176622042,2.5099118584924,33.53176784838988,1.8494929582228603,10.43823890157031,2.624654098278857,11.2448808244367
2.4196971474445683,31.742390443488887,2.80239819605354,34.11731055582312,2.2489783745342162,10.403737539527125,2.775068123319578,10.991805082516588
2.4792984753988216,32.001710212224886,2.82964634230768,34.724757265475766,2.601073663717777,10.429977862517603,2.7845065746780744,10.97727566362842
2.557740141909306,32.36838509442433,2.85976377006753,35.04973664060666,2.698318685611468,10.50573774071114,2.9713118338831244,11.16037353798546
2.5951120665768066,32.67668228640899,3.05414328904371,34.90641175767851,3.117532601443159,10.602456552415049,2.9800398833417727,11.457224408399135
2.7452584983768564,32.7490313829779,3.18948531737772,34.37887108683876,3.2293455775744526,10.682284816329194,3.2224502745803747,11.780367115506264
2.7701208258871084,32.559107758365975,3.21106393089309,33.76303923060146,3.4227532203651214,10.729689866929228,3.2237502146810626,12.098127796854811
2.868997302323383,32.316947710510185,3.24550518445017,33.44568413758488,3.578115772682914,10.765134522536105,3.305112159768373,12.452006884177312
2.909750880389978,32.31348598261135,3.25165269274616,33.7566933225466,3.5937779691941993,10.817482816214593,3.439463162320448,12.86801698924484
3.0398553489152604,32.63222146785405,3.37527694017727,34.74057053729747,3.6735502002965474,10.894895337387279,3.4478701831544023,13.25537703920778
3.0644359915123,33.10133538804741,3.60260729347183,36.027964796539734,3.710106749669787,10.994033338405998,3.5309705332745143,13.43421512626788
3.136510262719852,33.556876135102456,3.70059678683679,37.09380030325255,3.736638731585257,11.12441753402335,3.584709968829982,13.287160391143011
3.372227675444476,34.010583330303234,3.78176160990417,37.758549801311524,3.76772803505682,11.304798116117656,3.6292355228452444,12.878793455519599
3.502819162657083,34.47323674284431,3.83594718298686,38.36884869553501,3.7843233728035934,11.533803692761545,3.7985850643923484,12.417639624684359
3.6153157933566935,34.772184872807415,3.87690171935315,39.400655698288126,3.9852597418166917,11.772290678911306,3.849297415133677,12.101181516355387
3.62986633111633,34.74369364643559,3.87715262965939,40.90861821547428,4.065017681153961,11.955184835874007,3.8504434577917843,11.996834373509285
