15.829784,16.087248,16.000051,15.999937
15.829742,16.088095,16.000154,15.99981
15.829741,16.08892,16.000257,15.999683
15.829778,16.089727,16.00036,15.999557
15.829852,16.090515,16.000463,15.99943
15.829962,16.091282,16.000568,15.999303
15.830106,16.092031,16.000671,15.999176
15.830282,16.092764,16.000774,15.999049
15.83049,16.09348,16.000877,15.998922
15.830729,16.094175,16.00098,15.9987955
15.8309965,16.094856,16.001085,15.998669
15.831342,16.09552,16.003246,15.998544
15.8320675,16.09617,16.019947,15.99843
15.833364,16.09681,16.055988,15.998326
15.835333,16.097439,16.111977,15.998228
15.838019,16.09806,16.186388,15.998135
15.841424,16.098677,16.276754,15.998044
15.845522,16.099289,16.380337,15.997957
15.850279,16.099901,16.494469,15.997873
15.855669,16.100512,16.616728,15.997792
15.861661,16.101118,16.745008,15.997713
15.868225,16.101725,16.877523,15.997636
15.875334,16.10233,17.01279,15.9975605
15.882959,16.102932,17.149593,15.997487
15.891079,16.103535,17.28695,15.997416
15.899667,16.104136,17.424072,15.997346
15.908705,16.104734,17.560343,15.997278
15.918164,16.105333,17.69527,15.997211
15.928031,16.105934,17.828478,15.997147
15.938287,16.106533,17.959679,15.997084
15.948889,16.10714,18.088654,15.997023
15.959845,16.107744,18.215248,15.996963
15.971139,16.108349,18.339348,15.996903
15.982756,16.108955,18.460876,15.996846
15.994676,16.109562,18.57979,15.996791
16.006893,16.110167,18.696066,15.996737
16.019396,16.110767,18.809696,15.996683
16.032166,16.111366,18.920696,15.996631
16.0452,16.111965,19.029081,15.99658
16.05848,16.112562,19.134884,15.996531
16.07199,16.11316,19.23814,15.996483
16.085709,16.113752,19.33889,15.996435
16.099638,16.114346,19.437178,15.996389
16.113768,16.114939,19.53305,15.996345
16.128088,16.115532,19.62656,15.996301
16.142593,16.11612,19.717752,15.996258
16.157274,16.116707,19.80668,15.996216
16.172117,16.117292,19.893394,15.996175
16.187117,16.117878,19.977945,15.996135
16.202265,16.118462,20.060385,15.996096
16.217548,16.11904,20.140762,15.9960575
16.232965,16.119612,20.219128,15.996019
16.248507,16.120184,20.295528,15.995983
16.264168,16.12075,20.370014,15.995948
16.279922,16.12129,20.442633,15.995913
16.295786,16.121826,20.513428,15.995878
16.311749,16.12236,20.582443,15.995846
16.327806,16.122892,20.649727,15.995812
16.343948,16.12342,20.71532,15.995781
16.360163,16.12395,20.779266,15.99575
16.37645,16.124472,20.841604,15.99572
16.392794,16.125,20.900318,15.99569
16.409098,16.125526,20.942953,15.995661
16.425262,16.12605,20.964752,15.995632
16.44122,16.126572,20.965145,15.9956045
16.456926,16.127102,20.945694,15.995578
16.472307,16.127625,20.908897,15.995552
16.48731,16.128138,20.857536,15.995526
16.501892,16.128641,20.794306,15.9955015
16.516022,16.129133,20.72166,15.995477
16.529669,16.129612,20.641739,15.995454
16.542812,16.13008,20.556362,15.995431
16.555435,16.130527,20.467041,15.995409
16.567528,16.130964,20.38089,15.99538
16.579082,16.131393,20.329798,15.995312
16.59009,16.131805,20.299742,15.995218
16.600563,16.132198,20.282309,15.9951105
16.610514,16.13258,20.272448,15.994993
16.619951,16.132948,20.267132,15.994871
16.628885,16.133303,20.264544,15.994746
16.637325,16.133644,20.26359,15.994618
16.645285,16.133972,20.263618,15.99449
16.652779,16.13429,20.264238,15.994361
16.659819,16.134596,20.26521,15.994231
16.66642,16.134892,20.266396,15.994101
16.672594,16.135176,20.267708,15.993971
16.678356,16.135448,20.269096,15.99384
16.68372,16.135712,20.270533,15.99371
16.688696,16.135965,20.271997,15.993579
16.693302,16.13621,20.273478,15.993448
16.69755,16.136446,20.27497,15.993318
16.701464,16.136717,20.276466,15.993187
16.705044,16.13698,20.27797,15.993056
16.708303,16.137236,20.279474,15.992926
16.711252,16.137482,20.28098,15.992795
16.713902,16.137722,20.282488,15.992663
16.716265,16.137953,20.283997,15.992533
16.71835,16.138178,20.285507,15.992402
16.72017,16.138397,20.287016,15.99227
16.721731,16.138607,20.288528,15.99214
16.723047,16.138813,20.29004,15.992009
16.724125,16.139011,20.291552,15.991878
16.724976,16.139202,20.293064,15.991747
16.725607,16.139389,20.294577,15.991615
16.726027,16.139568,20.296091,15.991484
16.726246,16.139744,20.297606,15.991353
16.726269,16.139912,20.29912,15.991221
16.726105,16.140076,20.300636,15.99109
16.725763,16.140234,20.30215,15.990959
16.72525,16.140388,20.303667,15.990828
16.724571,16.140537,20.305183,15.990696
16.723734,16.14068,20.306702,15.990564
16.722744,16.140821,20.30822,15.990433
16.721611,16.140955,20.309738,15.990301
16.720337,16.141087,20.311258,15.99017
16.718937,16.141209,20.312778,15.990038
16.71741,16.141325,20.314299,15.989906
16.715757,16.14144,20.315819,15.989775
16.713985,16.141556,20.31734,15.989643
16.712101,16.141666,20.318863,15.989511
16.71011,16.141775,20.320385,15.989379
16.70802,16.141882,20.321907,15.989247
16.70583,16.141985,20.323431,15.989116
16.703547,16.142084,20.324955,15.988983
16.701176,16.14218,20.32648,15.988852
16.698719,16.142273,20.328005,15.988719
16.696182,16.142365,20.32953,15.988587
16.693571,16.142452,20.331059,15.988455
16.690887,16.142536,20.332584,15.988323
16.688133,16.142618,20.334112,15.988191
16.685312,16.142696,20.33564,15.988058
16.682428,16.142775,20.337168,15.9879265
16.679485,16.142849,20.338697,15.987794
16.676487,16.142921,20.340227,15.987661
16.673435,16.14299,20.341757,15.987529
16.670332,16.143059,20.343288,15.987397
16.667181,16.143126,20.344818,15.987265
16.663984,16.143188,20.34635,15.987132
16.660746,16.14325,20.347881,15.9869995
16.657469,16.14331,20.349415,15.986867
16.654152,16.143368,20.350948,15.986734
16.6508,16.143425,20.352482,15.986602
16.647417,16.143478,20.354017,15.986469
16.644001,16.143532,20.355553,15.986336
16.640558,16.143583,20.357088,15.986203
16.637087,16.143635,20.358624,15.986071
16.633593,16.143682,20.36016,15.985938
16.630075,16.14373,20.361698,15.985805
16.626537,16.143774,20.363235,15.985672
16.622978,16.14382,20.364773,15.985539
16.619402,16.143866,20.366312,15.985406
16.615816,16.143906,20.367851,15.985273
16.612213,16.143938,20.369392,15.98514
16.608612,16.143974,20.370934,15.985007
16.605,16.144009,20.372475,15.984874
16.601377,16.144043,20.374016,15.98474
16.597748,16.144077,20.375557,15.984608
16.594109,16.144108,20.3771,15.984474
16.590462,16.144138,20.378643,15.984341
16.586811,16.144169,20.380188,15.984207
16.583157,16.144197,20.381731,15.984075
16.579494,16.144226,20.383276,15.983941
16.57584,16.144247,20.384823,15.983808
16.550407,16.141958,18.784822,15.987758
16.52465,16.139357,17.184822,15.990749
16.498505,16.13654,15.584822,15.993042
16.472284,16.133713,14.013232,15.994818
16.445917,16.13087,12.800327,15.996207
16.419466,16.128014,11.856572,15.997301
16.392948,16.125174,11.118708,15.998166
16.366734,16.122704,10.540149,15.998853
16.339636,16.1203,10.085701,15.999397
16.312761,16.117968,9.728354,15.999829
16.286112,16.115618,9.447172,16.000174
16.259583,16.113182,9.225828,16.000446
16.233053,16.110737,9.051544,16.000664
16.20655,16.108294,8.914291,16.000837
16.179785,16.105148,8.8061905,16.000975
16.153376,16.10147,8.721044,16.001083
16.126884,16.097702,8.653975,16.00117
16.100105,16.093754,8.601145,16.001238
16.073095,16.089834,8.559528,16.001293
16.046082,16.085823,8.526747,16.001335
16.019249,16.082048,8.500923,16.00137
15.992484,16.078272,8.48058,16.001398
15.965857,16.07448,8.464556,16.00142
15.939297,16.070692,8.451933,16.001436
15.912886,16.06713,8.441989,16.00145
15.886603,16.063599,8.434156,16.001461
15.860306,16.059845,8.427985,16.001469
15.834414,16.05639,8.423124,16.001474
15.808503,16.052814,8.419295,16.00148
15.78285,16.049355,8.416279,16.001484
15.757445,16.045975,8.413902,16.001488
15.7320595,16.042578,8.412031,16.00149
15.706529,16.039532,8.410557,16.001492
15.68106,16.036577,8.409395,16.001493
15.655685,16.033632,8.408481,16.001493
15.629802,16.031214,8.407761,16.001495
15.604073,16.028751,8.407192,16.001495
15.578507,16.026396,8.406746,16.001495
15.545286,16.020996,8.406393,16.001495
15.511969,16.01543,8.406116,16.001495
15.478734,16.009867,8.405897,16.001495
15.444241,16.001883,8.4057255,16.001495
15.409304,15.993979,8.405589,16.001495
15.371384,15.989275,8.405482,16.001495
15.333223,15.984738,8.405397,16.001495
15.296156,15.978693,8.405331,16.001495
15.259163,15.972652,8.405279,16.001493
15.221904,15.96667,8.405237,16.001493
15.184386,15.961204,8.405205,16.001493
15.146809,15.955825,8.405178,16.001493
15.0995865,15.951833,8.405158,16.001493
15.051151,15.947624,8.405142,16.001493
15.003421,15.943197,8.4051285,16.001493
14.954271,15.936546,8.405118,16.001493
14.905109,15.929872,8.405109,16.001493
14.856452,15.923258,8.405103,16.001493
14.807817,15.916674,8.405097,16.001495
14.758343,15.910248,8.405092,16.001495
14.706949,15.904466,8.405088,16.001495
14.657254,15.8979645,8.405085,16.001495
14.606902,15.89131,8.405083,16.001495
14.548614,15.891387,8.40508,16.001495
14.488916,15.891312,8.405077,16.001495
14.429201,15.89115,8.405075,16.001495
14.369091,15.891352,8.405073,16.001495
14.308757,15.890956,8.405071,16.001495
14.246869,15.890355,8.405069,16.001495
14.18435,15.889092,8.405067,16.001495
14.121935,15.888537,8.405066,16.001495
14.056092,15.88824,8.405064,16.001495
13.991823,15.8880005,8.405062,16.001495
13.920299,15.882157,8.40506,16.001495
13.848185,15.8762245,8.405058,16.001495
13.776301,15.8709755,8.405054,16.001495
13.702022,15.866123,8.405052,16.001493
13.628004,15.861237,8.405048,16.001493
13.55393,15.856474,8.405046,16.001493
13.478028,15.852067,8.405043,16.001493
13.402433,15.848556,8.405039,16.001492
13.322088,15.845346,8.405036,16.001492
13.242025,15.842268,8.405032,16.00149
13.16242,15.845248,8.405028,16.00149
13.065805,15.859925,8.405024,16.00149
12.953191,15.872304,8.40502,16.001488
12.834405,15.871397,8.405014,16.001486
12.690492,15.861616,8.405006,16.001484
12.519766,15.859179,8.404998,16.001482
12.343214,15.855451,8.404985,16.00148
12.17725,15.852843,8.404971,16.001478
12.0054455,15.849658,8.404955,16.001476
11.840891,15.844141,8.404939,16.001474
11.675378,15.8321,8.404922,16.00147
11.427507,15.76975,8.404904,16.00147
11.084854,15.719537,8.404886,16.00147
10.711692,15.639228,8.4048605,16.001474
10.319899,15.585452,8.404825,16.001476
9.698948,15.542436,8.404776,16.001478
8.824092,15.3926115,8.404697,16.001488
7.2240915,15.353795,8.404219,16.001482
5.624091,14.160152,8.401898,16.001688
4.024091,15.760153,8.39731,16.002943
2.4240904,17.360153,8.38739,16.00221
0.82409,15.760153,8.374271,15.990393
-0.7759094,17.360153,8.365334,15.990551
