1.0,0.0,0.44971848,15.925309,35.265266,16.718533,4.0829067,16.0,27.917093,16.0
1.0,0.0,0.42193317,15.911505,35.283173,16.725546,4.0829067,16.0,27.917093,16.0
1.0,0.0,0.41404057,15.902092,35.288155,16.736214,4.0974555,16.004162,27.931652,16.004162
1.0,0.0,0.4213543,15.894733,35.28375,16.749012,4.0974555,16.004162,27.931652,16.004162
1.0,0.0,0.47793484,15.885981,35.377518,16.747822,4.1312485,16.012516,27.96555,16.012516
1.0,0.0,0.5287123,15.880777,35.406166,16.754238,4.1312485,16.012516,27.96555,16.012516
1.0,0.0,0.6192312,15.88608,35.394753,16.758343,4.1903744,16.023287,28.025126,16.023287
1.0,0.0,0.6965008,15.883738,35.37564,16.760096,4.1903744,16.023287,28.025126,16.023287
1.0,0.0,0.83310413,15.895556,35.415718,16.749966,4.28615,16.031168,28.122334,16.031168
1.0,0.0,0.9239073,15.898559,35.425552,16.740814,4.28615,16.031168,28.122334,16.031168
1.0,0.0,1.1089487,15.914915,35.442513,16.726898,4.4345665,16.041075,28.274736,16.041075
1.0,0.0,1.2068024,15.908831,35.45645,16.719244,4.4345665,16.041075,28.274736,16.041075
1.0,0.0,1.3793592,15.916626,35.533607,16.701674,4.4751706,16.041685,28.316805,16.041685
1.0,0.0,1.44983,15.916805,35.55767,16.694513,4.4751706,16.041685,28.316805,16.041685
1.0,0.0,1.4983072,15.920345,35.594048,16.679544,4.764666,16.048841,28.621572,16.048841
1.0,0.0,1.5203724,15.920592,35.621376,16.66573,4.764666,16.048841,28.621572,16.048841
1.0,0.0,1.7788649,15.971221,35.668415,16.633896,5.0498037,16.057167,28.930279,16.057167
1.0,0.0,1.8860865,15.99999,35.677452,16.601305,5.0498037,16.057167,28.930279,16.057167
1.0,0.0,2.3414698,16.068535,35.666527,16.560947,5.3852835,16.054752,29.304766,16.054752
1.0,0.0,2.4386559,16.096264,35.68968,16.5099,5.3852835,16.054752,29.304766,16.054752
1.0,0.0,2.7091389,16.14394,35.63895,16.454037,5.714782,16.05158,29.685066,16.05158
1.0,0.0,2.795866,16.182404,35.641586,16.395044,5.714782,16.05158,29.685066,16.05158
1.0,0.0,3.0811148,16.221306,35.645187,16.34593,6.06872,16.039541,30.108067,16.039541
1.0,0.0,3.2061377,16.266737,35.648937,16.318125,6.06872,16.039541,30.108067,16.039541
1.0,0.0,3.5723238,16.317957,35.652653,16.273945,6.4049,16.012135,30.52451,16.012135
1.0,0.0,3.741331,16.34269,35.661594,16.196207,6.4049,16.012135,30.52451,16.012135
1.0,0.0,4.0181313,16.374926,35.624817,16.099209,6.738199,15.967878,30.952362,15.967878
1.0,0.0,4.0121984,16.379416,35.634674,16.033882,6.738199,15.967878,30.952362,15.967878
1.0,0.0,4.0160275,16.386381,35.594505,15.94168,6.7359858,15.957952,30.9495,15.957952
1.0,0.0,4.026472,16.398365,35.537567,15.794284,6.7359858,15.957952,30.9495,15.957952
1.0,0.0,4.4558,16.424702,35.506996,15.510508,7.0658956,15.911351,31.388502,15.911351
1.0,0.0,4.5835667,16.429825,35.61779,15.847822,7.0658956,15.911351,31.388502,15.911351
1.0,0.0,4.8147936,16.453487,35.501083,15.595526,7.3842115,15.856917,31.827667,15.856917
