1000,-1,12.282798745733281,12.282798745733281,24.565597491466562
26,-1,4.809951914478206,4.809951914478206,9.619903828956412
1000,-1,12.236748552455495,12.236748552455495,24.47349710491099
125,-1,7.624575740359287,7.624575740359287,15.249151480718574
16,-1,3.62934513010814,3.62934513010814,7.25869026021628
70,-1,6.424477312795242,6.42447731279524,12.848954625590482
19,-1,4.077072636491518,4.07707263649152,8.154145272983039
154,-1,8.342838934372152,8.34283893437215,16.685677868744303
234,-1,9.703566316301956,9.70356631630196,19.40713263260391
86,-1,7.3775699133758605,7.377569913375862,14.755139826751723
307,-1,10.257224327336118,10.25722432733612,20.514448654672236
21,-1,4.9015069619054925,4.901506961905492,9.803013923810983
53,-1,6.521449324833002,6.521449324833003,13.042898649666004
248,-1,10.684256290330215,10.684256290330213,21.36851258066043
152,-1,8.457077919053702,8.457077919053702,16.914155838107405
83,-1,7.128426790506345,7.128426790506345,14.25685358101269
91,-1,7.88831201097785,7.888312010977851,15.7766240219557
879,-1,12.617074856994185,12.617074856994185,25.23414971398837
71,-1,6.7607221818319125,6.7607221818319125,13.521444363663825
147,-1,7.9460912297637005,7.9460912297637005,15.892182459527401
75,-1,7.312380114020289,7.312380114020291,14.62476022804058
54,-1,6.269951107004354,6.269951107004354,12.539902214008707
111,-1,7.537792992678523,7.537792992678523,15.075585985357046
967,-1,11.305282357648561,11.305282357648563,22.610564715297123
20,-1,3.678636225748759,3.6786362257487606,7.357272451497519
41,-1,5.845600448851632,5.845600448851632,11.691200897703265
13,-1,1.0402272693174741,1.0402272693174726,2.0804545386349464
127,-1,7.993652866182008,7.993652866182007,15.987305732364016
65,-1,6.326662215884003,6.326662215884002,12.653324431768004
42,-1,5.719992587602649,5.7199925876026505,11.4399851752053
89,-1,7.452462586585361,7.45246258658536,14.90492517317072
49,-1,5.687515071968032,5.687515071968029,11.375030143936062
223,-1,8.912041605396274,8.912041605396274,17.824083210792548
272,-1,9.507514708073595,9.507514708073595,19.01502941614719
149,-1,8.436109688992959,8.436109688992957,16.872219377985918
143,-1,7.936110549440101,7.936110549440101,15.872221098880201
1000,-1,11.703620439682478,11.703620439682474,23.407240879364956
135,-1,8.638453818493804,8.638453818493806,17.276907636987612
14,-1,0.9023608002151714,0.9023608002151731,1.8047216004303446
137,-1,8.305753706816285,8.305753706816283,16.61150741363257
110,-1,8.074730411370366,8.074730411370366,16.149460822740732
37,-1,5.638383045643769,5.638383045643768,11.276766091287538
244,-1,10.380986920734877,10.380986920734877,20.761973841469754
245,-1,9.196661939998119,9.196661939998119,18.393323879996238
101,-1,7.332318541924225,7.332318541924224,14.664637083848449
1000,-1,12.040944810195533,12.040944810195533,24.081889620391067
14,-1,2.0325287850698555,2.0325287850698555,4.065057570139711
131,-1,8.57008309353298,8.57008309353298,17.14016618706596
37,-1,5.647073265288943,5.647073265288944,11.294146530577887
14,-1,3.80377200920033,3.8037720092003293,7.6075440184006595
133,-1,8.451418818112014,8.451418818112014,16.902837636224028
36,-1,5.313661044324424,5.313661044324426,10.62732208864885
1000,-1,9.949686089893387,9.949686089893389,19.899372179786777
53,-1,6.123820030757529,6.123820030757528,12.247640061515057
55,-1,6.350382008735929,6.350382008735929,12.700764017471858
282,-1,9.296684718281343,9.296684718281343,18.593369436562686
1000,-1,11.50860085026972,11.50860085026972,23.01720170053944
151,-1,8.566329960445982,8.566329960445982,17.132659920891964
72,-1,6.957391616923822,6.9573916169238235,13.914783233847647
35,-1,5.483569188157641,5.483569188157641,10.967138376315281
136,-1,7.707824232177083,7.707824232177083,15.415648464354167
16,-1,2.839797071361651,2.8397970713616525,5.679594142723304
13,-1,3.137396493828745,3.137396493828745,6.27479298765749
305,-1,9.460846514950424,9.460846514950426,18.92169302990085
63,-1,6.5805026212334035,6.5805026212334035,13.161005242466807
201,-1,8.939643086296545,8.939643086296545,17.87928617259309
81,-1,7.539916283935548,7.539916283935547,15.079832567871094
235,-1,9.615339121798076,9.615339121798074,19.230678243596152
54,-1,6.000230193925052,6.00023019392505,12.000460387850103
115,-1,8.260188571008793,8.260188571008793,16.520377142017587
147,-1,8.564045479789621,8.564045479789621,17.128090959579243
1000,-1,11.667162317297953,11.667162317297953,23.334324634595905
118,-1,7.857245357631337,7.857245357631337,15.714490715262674
110,-1,8.819989442509645,8.819989442509645,17.63997888501929
82,-1,7.143565534576263,7.143565534576261,14.287131069152524
21,-1,4.117848678803072,4.117848678803071,8.235697357606142
12,-1,0.9761037322824551,0.9761037322824554,1.9522074645649103
14,-1,3.0677460144555533,3.067746014455554,6.135492028911108
136,-1,8.30294313066604,8.30294313066604,16.60588626133208
81,-1,7.486484773838532,7.486484773838532,14.972969547677064
128,-1,7.819481507403425,7.819481507403425,15.63896301480685
161,-1,9.82915223618392,9.829152236183921,19.658304472367842
17,-1,3.4477110975063305,3.4477110975063305,6.895422195012661
131,-1,9.09280715187281,9.09280715187281,18.18561430374562
104,-1,7.600998102068141,7.600998102068141,15.201996204136282
66,-1,6.305728581937669,6.305728581937671,12.61145716387534
207,-1,9.251407569089576,9.251407569089574,18.50281513817915
73,-1,6.904297155795095,6.904297155795096,13.80859431159019
100,-1,8.24714531632881,8.24714531632881,16.49429063265762
19,-1,3.520167638204199,3.520167638204198,7.040335276408397
14,-1,1.2444125789035996,1.2444125789035991,2.4888251578071987
77,-1,7.311368432156003,7.311368432156003,14.622736864312007
1000,-1,10.674881824041242,10.67488182404124,21.34976364808248
42,-1,5.936546258965522,5.936546258965522,11.873092517931044
17,-1,2.911902723010834,2.911902723010835,5.823805446021669
1000,-1,9.978596840808578,9.978596840808578,19.957193681617156
46,-1,5.953232230980025,5.953232230980023,11.906464461960049
83,-1,6.935189390636927,6.935189390636927,13.870378781273853
138,-1,8.550049355816009,8.550049355816009,17.100098711632018
35,-1,5.290004495073051,5.290004495073051,10.580008990146101
227,-1,8.717432801332272,8.71743280133227,17.43486560266454
42,-1,6.00016388208518,6.00016388208518,12.00032776417036
71,-1,6.998771370120007,6.998771370120007,13.997542740240014
17,-1,3.752212355241462,3.752212355241462,7.504424710482924
134,-1,8.2614308893941,8.261430889394099,16.5228617787882
54,-1,6.015662766063614,6.015662766063614,12.031325532127228
76,-1,7.278884437279595,7.2788844372795936,14.557768874559189
410,-1,9.258155857944605,9.258155857944605,18.51631171588921
97,-1,7.513376372055135,7.513376372055134,15.02675274411027
266,-1,9.38611663605394,9.38611663605394,18.77223327210788
15,-1,2.8837812112652665,2.883781211265268,5.767562422530534
13,-1,2.438439894235141,2.4384398942351426,4.8768797884702835
130,-1,8.529004490727454,8.529004490727452,17.058008981454908
78,-1,7.301323368512814,7.301323368512814,14.602646737025628
152,-1,8.730559891337503,8.730559891337506,17.461119782675006
15,-1,3.772747109580244,3.772747109580246,7.54549421916049
