1.0,0.0,0.25196075439453125,15.857263565063477,35.49407196044922,16.715415954589844,0.0,0.0,0.0,0.0
1.0,0.0,0.37200260162353516,15.890240669250488,35.32548904418945,16.760482788085938,0.0,0.0,0.0,0.0
1.0,0.0,0.5048007965087891,15.88676643371582,35.59408950805664,16.730857849121094,0.0,0.0,0.0,0.0
1.0,0.0,0.4809398651123047,15.8758544921875,35.517852783203125,16.75794792175293,0.0,0.0,0.0,0.0
1.0,0.0,0.5056180953979492,15.876940727233887,35.464683532714844,16.77812957763672,0.0,0.0,0.0,0.0
1.0,0.0,0.5074272155761719,15.862984657287598,35.459659576416016,16.79026222229004,0.0,0.0,0.0,0.0
1.0,0.0,0.713902473449707,15.897369384765625,35.503143310546875,16.784778594970703,0.0,0.0,0.0,0.0
1.0,0.0,0.6392936706542969,15.874543190002441,35.478599548339844,16.792171478271484,0.0,0.0,0.0,0.0
1.0,0.0,0.8898754119873047,15.915776252746582,35.6171989440918,16.783727645874023,0.0,0.0,0.0,0.0
1.0,0.0,0.7123050689697266,15.887965202331543,35.62879180908203,16.797958374023438,0.0,0.0,0.0,0.0
1.0,0.0,1.2541933059692383,16.026060104370117,35.68810272216797,16.760129928588867,0.0,0.0,0.0,0.0
1.0,0.0,0.5687007904052734,15.923089027404785,35.7318000793457,16.758337020874023,0.0,0.0,0.0,0.0
1.0,0.0,1.473252296447754,16.179637908935547,35.798667907714844,16.70648765563965,0.0,0.0,0.0,0.0
1.0,0.0,0.4400367736816406,16.063377380371094,35.849464416503906,16.696277618408203,0.0,0.0,0.0,0.0
1.0,0.0,1.9299087524414062,16.404577255249023,36.04615020751953,16.559131622314453,0.0,0.0,0.0,0.0
1.0,0.0,0.3158893585205078,16.324182510375977,36.09577178955078,16.50236701965332,0.0,0.0,0.0,0.0
1.0,0.0,2.0096778869628906,16.76768684387207,36.144290924072266,16.336727142333984,0.0,0.0,0.0,0.0
1.0,0.0,0.4534730911254883,16.11118507385254,36.18271255493164,16.358339309692383,0.0,0.0,0.0,0.0
1.0,0.0,2.301751136779785,16.590909957885742,36.21541976928711,16.19253921508789,0.0,0.0,0.0,0.0
1.0,0.0,0.4232931137084961,16.184385299682617,36.22993087768555,16.132715225219727,0.0,0.0,0.0,0.0
1.0,0.0,2.3402175903320312,16.645950317382812,36.213890075683594,15.886602401733398,0.0,0.0,0.0,0.0
1.0,0.0,0.7164211273193359,16.25710105895996,36.18939971923828,15.322925567626953,0.0,0.0,0.0,0.0
1.0,0.0,2.4319629669189453,16.298221588134766,37.446044921875,30.635116577148438,0.0,0.0,0.0,0.0
1.0,0.0,0.6417665481567383,16.473567962646484,36.37940216064453,28.46814727783203,0.0,0.0,0.0,0.0
1.0,0.0,2.6716346740722656,16.736129760742188,35.959739685058594,28.475528717041016,0.0,0.0,0.0,0.0
1.0,0.0,0.6974344253540039,16.5877742767334,35.06306457519531,28.53955078125,0.0,0.0,0.0,0.0
1.0,0.0,2.6909008026123047,17.395761489868164,30.865921020507812,29.47062110900879,0.0,0.0,0.0,0.0
1.0,0.0,1.4035091400146484,10.427671432495117,29.518173217773438,30.924049377441406,0.0,0.0,0.0,0.0
1.0,0.0,2.061617851257324,10.303616523742676,28.152450561523438,27.165939331054688,0.0,0.0,0.0,0.0
1.0,0.0,2.376983642578125,10.151041030883789,27.05457305908203,20.800397872924805,0.0,0.0,0.0,0.0
1.0,0.0,2.9756240844726562,9.583093643188477,26.504472732543945,16.441062927246094,0.0,0.0,0.0,0.0
1.0,0.0,3.186126708984375,8.431472778320312,28.753189086914062,15.965689659118652,0.0,0.0,0.0,0.0
1.0,0.0,3.251373291015625,10.066679000854492,29.143573760986328,15.169604301452637,0.0,0.0,0.0,0.0
1.0,0.0,3.2098398208618164,9.589956283569336,31.18400001525879,16.98360824584961,0.0,0.0,0.0,0.0
1.0,0.0,3.430450439453125,9.082714080810547,31.07787322998047,17.403810501098633,0.0,0.0,0.0,0.0
1.0,0.0,3.637968063354492,12.529460906982422,31.11639404296875,18.383434295654297,0.0,0.0,0.0,0.0
1.0,0.0,4.367525100708008,13.22225570678711,31.592626571655273,15.098201751708984,0.0,0.0,0.0,0.0
1.0,0.0,3.3414745330810547,13.160478591918945,32.38263702392578,23.705045700073242,0.0,0.0,0.0,0.0
1.0,0.0,5.023896217346191,13.271986961364746,33.33515167236328,22.10739517211914,0.0,0.0,0.0,0.0
1.0,0.0,3.6353540420532227,13.158106803894043,32.869422912597656,21.944303512573242,0.0,0.0,0.0,0.0
1.0,0.0,5.227540016174316,13.232507705688477,32.53190612792969,21.88081169128418,0.0,0.0,0.0,0.0
1.0,0.0,3.596001625061035,13.152989387512207,31.649490356445312,21.596210479736328,0.0,0.0,0.0,0.0
1.0,0.0,5.685079574584961,12.985370635986328,33.3681640625,20.61017608642578,0.0,0.0,0.0,0.0
1.0,0.0,3.6779747009277344,12.864726066589355,32.913063049316406,18.794815063476562,0.0,0.0,0.0,0.0
1.0,0.0,5.501265525817871,13.192968368530273,32.70740509033203,18.319246292114258,0.0,0.0,0.0,0.0
1.0,0.0,4.003721237182617,13.406558990478516,32.33104705810547,15.36999225616455,0.0,0.0,0.0,0.0
1.0,0.0,5.798023223876953,13.940216064453125,32.14973831176758,9.894676208496094,0.0,0.0,0.0,0.0
1.0,0.0,3.7657089233398438,14.73599910736084,34.666893005371094,5.776714324951172,0.0,0.0,0.0,0.0
1.0,0.0,5.150195121765137,15.077385902404785,34.826255798339844,6.480101585388184,0.0,0.0,0.0,0.0
1.0,0.0,3.742450714111328,12.096427917480469,34.89136505126953,7.105751037597656,0.0,0.0,0.0,0.0
1.0,0.0,5.949967384338379,15.726041793823242,35.04369354248047,5.73675537109375,0.0,0.0,0.0,0.0
1.0,0.0,3.3830738067626953,15.676703453063965,35.51946258544922,6.384845733642578,0.0,0.0,0.0,0.0
1.0,0.0,5.889017105102539,15.103409767150879,36.62224578857422,9.417457580566406,0.0,0.0,0.0,0.0
1.0,0.0,4.828156471252441,10.202024459838867,36.15132141113281,11.625425338745117,0.0,0.0,0.0,0.0
1.0,0.0,5.230978012084961,10.310138702392578,40.41022491455078,13.038091659545898,0.0,0.0,0.0,0.0
1.0,0.0,4.556907653808594,10.546847343444824,40.33776092529297,20.48455047607422,0.0,0.0,0.0,0.0
1.0,0.0,5.4648847579956055,10.97807502746582,40.47822952270508,17.691884994506836,0.0,0.0,0.0,0.0
1.0,0.0,4.740026473999023,11.851513862609863,42.1214485168457,11.708635330200195,0.0,0.0,0.0,0.0
1.0,0.0,4.964932441711426,20.295948028564453,42.4310188293457,11.956714630126953,0.0,0.0,0.0,0.0
1.0,0.0,5.326422691345215,19.715557098388672,42.312095642089844,12.440759658813477,0.0,0.0,0.0,0.0
1.0,0.0,5.398880958557129,20.154376983642578,42.268192291259766,15.428853034973145,0.0,0.0,0.0,0.0
1.0,0.0,5.522747039794922,20.196456909179688,42.86613464355469,9.426010131835938,0.0,0.0,0.0,0.0
1.0,0.0,5.59030818939209,20.685333251953125,43.24998474121094,11.121790885925293,0.0,0.0,0.0,0.0
1.0,0.0,6.353442192077637,13.652017593383789,43.1309814453125,11.165815353393555,0.0,0.0,0.0,0.0
1.0,0.0,5.091514587402344,13.391883850097656,43.52654266357422,11.197872161865234,0.0,0.0,0.0,0.0
1.0,0.0,7.892541885375977,13.277986526489258,44.21061706542969,11.249223709106445,0.0,0.0,0.0,0.0
1.0,0.0,4.256435394287109,12.563736915588379,45.11180114746094,11.548951148986816,0.0,0.0,0.0,0.0
1.0,0.0,9.17842960357666,11.336983680725098,46.28511047363281,12.288045883178711,0.0,0.0,0.0,0.0
1.0,0.0,7.132152557373047,18.123517990112305,46.22731018066406,13.20686149597168,0.0,0.0,0.0,0.0
1.0,0.0,6.745210647583008,12.57103157043457,46.191795349121094,10.13681411743164,0.0,0.0,0.0,0.0
1.0,0.0,7.950871467590332,12.97944450378418,45.99102783203125,11.676630973815918,0.0,0.0,0.0,0.0
1.0,0.0,6.513545989990234,12.521305084228516,46.374000549316406,12.156455993652344,0.0,0.0,0.0,0.0
1.0,0.0,8.785272598266602,12.820706367492676,46.588409423828125,13.032941818237305,0.0,0.0,0.0,0.0
1.0,0.0,4.9198150634765625,12.299448013305664,46.835975646972656,8.089810371398926,0.0,0.0,0.0,0.0
1.0,0.0,8.345686912536621,12.24588394165039,46.60536193847656,7.7247209548950195,0.0,0.0,0.0,0.0
1.0,0.0,6.636322021484375,13.425271987915039,46.30187225341797,6.445347785949707,0.0,0.0,0.0,0.0
1.0,0.0,9.115628242492676,14.152888298034668,45.94770050048828,7.1358184814453125,0.0,0.0,0.0,0.0
1.0,0.0,6.285576820373535,16.076923370361328,45.548194885253906,8.758468627929688,0.0,0.0,0.0,0.0
1.0,0.0,8.437658309936523,15.945999145507812,45.96436309814453,9.453218460083008,0.0,0.0,0.0,0.0
1.0,0.0,5.9112958908081055,15.924952507019043,45.51268005371094,10.346539497375488,0.0,0.0,0.0,0.0
