1.0,0.0,37.403526,15.968254,27.13601,16.060474,27.914694,15.999005,-10.0,15.999005
1.0,0.0,37.619812,15.848149,27.14064,16.05869,27.914694,15.999005,-10.0,15.999005
1.0,0.0,37.760223,15.780359,27.147243,16.057354,27.915066,15.996809,-10.0,15.996809
1.0,0.0,37.834465,15.748242,27.156754,16.056528,27.915066,15.996809,-10.0,15.996809
1.0,0.0,37.872913,15.738139,27.165413,16.056038,27.914995,15.998269,-10.0,15.998269
1.0,0.0,37.888176,15.742657,27.172543,16.055779,27.914995,15.998269,-10.0,15.998269
1.0,0.0,37.896454,15.746057,27.17986,16.055618,27.915705,15.999162,-10.0,15.999162
1.0,0.0,37.902855,15.747469,27.187366,16.055492,27.915705,15.999162,-10.0,15.999162
1.0,0.0,37.907356,15.748187,27.194931,16.055393,27.914034,15.997309,-10.0,15.997309
1.0,0.0,37.909134,15.7500305,27.20248,16.05533,27.914034,15.997309,-10.0,15.997309
1.0,0.0,37.910202,15.751202,27.209976,16.055283,27.913229,15.998399,-10.0,15.998399
1.0,0.0,37.91098,15.751944,27.217451,16.055243,27.913229,15.998399,-10.0,15.998399
1.0,0.0,37.911522,15.752537,27.224842,16.055202,27.912956,15.998027,-10.0,15.998027
1.0,0.0,37.911957,15.753005,27.232197,16.055166,27.912956,15.998027,-10.0,15.998027
1.0,0.0,37.912327,15.753412,27.239508,16.055132,27.91374,15.998437,-10.0,15.998437
1.0,0.0,37.912636,15.753831,27.246786,16.0551,27.91374,15.998437,-10.0,15.998437
1.0,0.0,37.91326,15.753967,27.254238,16.055063,27.913675,16.000143,-10.0,16.000143
1.0,0.0,37.913773,15.754211,27.261642,16.055029,27.913675,16.000143,-10.0,16.000143
1.0,0.0,37.9142,15.754513,27.268993,16.054996,27.913769,16.000982,-10.0,16.000982
1.0,0.0,37.914566,15.75481,27.27629,16.054964,27.913769,16.000982,-10.0,16.000982
1.0,0.0,37.9149,15.755214,27.28352,16.054934,27.91525,15.9984045,-10.0,15.9984045
1.0,0.0,37.91518,15.75597,27.290646,16.054901,27.91525,15.9984045,-10.0,15.9984045
1.0,0.0,36.98288,15.715053,27.168852,16.069843,23.148987,15.997939,-10.0,15.997939
1.0,0.0,35.908783,15.790093,27.076138,16.084595,23.148987,15.997939,-10.0,15.997939
1.0,0.0,34.490265,15.709363,27.050953,16.08849,23.146875,15.999025,-10.0,15.999025
1.0,0.0,32.920746,15.709212,26.977497,16.093744,23.146875,15.999025,-10.0,15.999025
1.0,0.0,31.448238,15.717324,26.948322,16.096418,23.147102,15.999707,-10.0,15.999707
1.0,0.0,30.355175,15.775875,26.937183,16.088299,23.147102,15.999707,-10.0,15.999707
1.0,0.0,29.45251,15.755168,26.898525,16.089233,23.149658,15.999991,-10.0,15.999991
1.0,0.0,28.706606,15.794001,26.8928,16.090729,23.149658,15.999991,-10.0,15.999991
1.0,0.0,28.254208,15.849572,26.88969,16.091516,23.150314,16.000727,-10.0,16.000727
1.0,0.0,28.030146,15.863725,26.890102,16.091877,23.150314,16.000727,-10.0,16.000727
1.0,0.0,27.92577,15.875175,26.892797,16.091148,23.150864,15.99949,-10.0,15.99949
1.0,0.0,27.886383,15.894091,26.894838,16.090696,23.150864,15.99949,-10.0,15.99949
1.0,0.0,27.873165,15.909049,26.897144,16.09042,23.14949,16.000038,-10.0,16.000038
1.0,0.0,27.865528,15.921128,26.89941,16.090208,23.14949,16.000038,-10.0,16.000038
1.0,0.0,27.864178,15.930258,26.901646,16.090065,23.149744,15.997908,-10.0,15.997908
